artist_id,tag_id,tag_name,total_post_count,target_post_count,avg_score,avg_fav_count
202414,474739,been,156,29,144.7931034482758621,144.9655172413793103
10712,717777,yuzuriha_(active_homing),157,50,144.64,161.14
174563,1488764,combos_&_doodles,175,14,144.3571428571428571,185.7142857142857143
123634,1321193,matemi,261,15,144.2,147.4
67331,655836,zi_se,132,2,144,141
204678,1482541,distr,626,134,143.9701492537313433,142.0223880597014925
101826,1542029,ricochet-gou,268,28,143.7857142857142857,160.9285714285714286
171961,1482113,ebinku,247,16,143.6875,142.0625
163652,1460011,kuziaaizuk,145,6,143.6666666666666667,139.6666666666666667
220281,1617372,kkry99,103,30,143.6666666666666667,162
152166,1419996,shpo,419,186,143.3709677419354839,195.6505376344086022
133573,1480904,kimoshi,593,148,143.3648648648648649,179.4324324324324324
105775,1267929,personal_ami,1143,627,143.3349282296650718,154.0717703349282297
99971,1235926,mobu,429,45,143.3111111111111111,145.3111111111111111
53666,575363,ke-ta,746,215,143.3023255813953488,197.1209302325581395
65007,1656505,mana_(remana),329,107,143.0934579439252336,247.7102803738317757
172658,1483805,sana!rpg,169,53,142.830188679245283,160.8490566037735849
187105,1641886,micosiva,137,47,142.5319148936170213,139.0212765957446809
204845,1656799,spring2013,145,23,142.5217391304347826,154.3043478260869565
224630,1631964,alten,103,26,142.3461538461538462,136.5384615384615385
129505,1351420,gorgeous_mushroom,453,122,142.2049180327868852,250.4672131147540984
39399,375061,unadon,210,1,142,137
197041,1557851,coldcat.,207,1,142,130
139337,1382840,an-telin,118,38,141.9210526315789474,194.3421052631578947
218465,1611125,butterchalk,222,161,141.8260869565217391,147.1801242236024845
5034,586548,mikazuki_akira!,326,34,141.7058823529411765,200.3823529411764706
198159,1554209,eruu_(eruuman),159,30,141.5333333333333333,166.6333333333333333
200378,1560650,onedoo,253,29,141.5172413793103448,144.4482758620689655
159672,1992406,maitei_roppa,110,2,141.5,134
190436,1770189,aji_(sakanaaj1),126,9,141.4444444444444444,139.7777777777777778
58584,1590248,fumihiko_(fu_mihi_ko),1419,497,141.3319919517102616,192.4124748490945674
176109,1357848,twistedscarlett60,167,146,141.1506849315068493,160.2328767123287671
119306,1314976,gijang,249,6,141,214.1666666666666667
195655,1547699,skai_kun,308,29,141,190.4827586206896552
57145,1934837,fumutarou,211,132,140.7878787878787879,138.2196969696969697
214135,1714781,namiorii,250,4,140.75,133.75
138487,1380051,kakure_eria,651,375,140.72,155.68
163097,1458649,chen_zi,104,17,140.6470588235294118,150.6470588235294118
173302,1568737,genek,238,18,140.6111111111111111,163.1111111111111111
189205,1556965,keigi,225,61,140.5573770491803279,151.7213114754098361
190765,1987842,enma_(enmanuelart),234,25,140.44,168.16
102629,1257503,oxxo_(dlengur),148,101,140.2673267326732673,221.5148514851485149
154231,1661180,rororogi_mogera,130,22,140.1363636363636364,154.8181818181818182
180244,1504276,aetherion,271,23,140.1304347826086957,150.3478260869565217
167529,1471544,nagatsukiin,247,129,139.9767441860465116,165.5503875968992248
237677,1664889,ultra_(511455329),110,18,139.8888888888888889,144.0555555555555556
241737,1677038,5t_(5t_000),126,40,139.825,141.975
48205,1387756,squchan,435,13,139.7692307692307692,163.3076923076923077
262918,1728082,wawamachi_(wawamachis),134,4,139.75,132
94664,1231991,sane-person,102,45,139.6666666666666667,165.5111111111111111
219501,1614531,kujya,102,17,139.5882352941176471,163.4705882352941176
188151,1756533,tomochi_(tmc_tmc8),113,9,139.5555555555555556,152.6666666666666667
209604,1586316,kosmos_beta,160,10,139.5,148.6
226163,1635410,hakusyokuto,190,2,139.5,135.5
162224,1456144,nat_the_lich,282,28,139.4285714285714286,240.5714285714285714
161105,1654896,jc_shikikan,129,81,139.3703703703703704,171.654320987654321
122064,1697479,genkung,243,160,139.29375,199.28125
224503,1631613,kosaki_wit,131,69,139.2318840579710145,139.2173913043478261
143091,1356421,blue-senpai,375,212,139.1084905660377358,188.3679245283018868
151869,1573652,akizuki_(17769498),118,1,139,136
221029,1619587,nyuu_(pixiv12143565),136,1,139,187
127381,1408660,gao_(gaolukchup),303,128,138.9296875,215.421875
